timestamp,open,high,low,close,volume,turnover,nwe,mae,upper,lower
2025-06-07 12:00:00,33.863,34.352,33.839,34.199,156130.82,5337492.63542,34.199,0.0,34.199,34.199
2025-06-07 13:00:00,34.199,34.485,34.061,34.324,167030.44,5729412.48187,34.26174413938325,0.09338379092512739,34.35512793030837,34.16836034845812
2025-06-07 14:00:00,34.324,34.862,34.263,34.713,323281.47,11197691.45692,34.41444412015173,0.3608117404650244,34.77525586061675,34.053632379686704
2025-06-07 15:00:00,34.713,34.937,34.654,34.7,257182.05,8948887.57669,34.4897765686459,0.42827637886434466,34.91805294751025,34.061500189781555
2025-06-07 16:00:00,34.7,34.949,34.491,34.513,342275.8,11894422.53268,34.497531152660414,0.35190241149522594,34.84943356415564,34.14562874116519
2025-06-07 17:00:00,34.513,34.985,34.476,34.608,168451.78,5850938.02915,34.51971340250934,0.3373953083246839,34.85710871083403,34.18231809418465
2025-06-07 18:00:00,34.608,34.745,34.344,34.479,166248.65,5735732.87554,34.51592382950356,0.3050204769226852,34.82094430642625,34.21090335258088
2025-06-07 19:00:00,34.479,34.632,34.363,34.388,82648.76,2850320.16558,34.499651819828834,0.3087623497431631,34.808414169571996,34.19088947008567
2025-06-07 20:00:00,34.388,34.6,34.372,34.462,54725.15,1886562.12887,34.495467939415335,0.28561140179903316,34.781079341214365,34.209856537616304
2025-06-07 21:00:00,34.462,34.789,34.43,34.612,97379.84,3373158.54411,34.51000639630014,0.2876483427290879,34.79765473902923,34.22235805357106
2025-06-07 22:00:00,34.612,35.16,34.609,35.134,167687.97,5861120.85771,34.58322677705427,0.41170937237527866,34.99493614942955,34.171517404678994
2025-06-07 23:00:00,35.134,35.149,34.83,34.923,173798.89,6081211.17084,34.625991316602615,0.4516524288600188,35.07764374546264,34.17433888774259
2025-06-08 00:00:00,34.923,34.997,34.571,34.571,85815.59,2982076.74412,34.62705884722209,0.4298465913835766,35.05690543860567,34.19721225583851
2025-06-08 01:00:00,34.571,34.904,34.497,34.707,140757.83,4887608.86481,34.641119990241066,0.41326040837595,35.05438039861701,34.22785958186512
2025-06-08 02:00:00,34.707,35.011,34.6,34.797,117781.92,4100975.51296,34.662544908742916,0.4126007327356362,35.07514564147855,34.24994417600728
2025-06-08 03:00:00,34.797,35.38,34.792,35.212,267515.91,9417987.64902,34.72342424271701,0.4784211414302204,35.20184538414723,34.24500310128679
